addr	bucket	code_units	status	name
00193ce0	GAME_UNIQUE	15	named	CDisplay::vfunc21
00199b50	GAME_UNIQUE	15	UNNAMED	FUN_00199b50
00212710	GAME_UNIQUE	15	UNNAMED	FUN_00212710
0025e830	GAME_UNIQUE	15	UNNAMED	FUN_0025e830
00271320	XMEN_SERIES	15	UNNAMED	FUN_00271320
00306de0	GAME_UNIQUE	15	UNNAMED	FUN_00306de0
00307970	GAME_UNIQUE	15	UNNAMED	FUN_00307970
00309280	GAME_UNIQUE	15	UNNAMED	FUN_00309280
00309740	GAME_UNIQUE	15	UNNAMED	FUN_00309740
003097f0	GAME_UNIQUE	15	UNNAMED	FUN_003097f0
0030ab60	GAME_UNIQUE	15	UNNAMED	FUN_0030ab60
0030d8c0	GAME_UNIQUE	15	UNNAMED	FUN_0030d8c0
0030fd30	GAME_UNIQUE	15	UNNAMED	FUN_0030fd30
0034391f	GAME_UNIQUE	15	named	__lock_file
00343971	GAME_UNIQUE	15	named	__unlock_file
00345599	GAME_UNIQUE	15	UNNAMED	FUN_00345599
00367ed0	GAME_UNIQUE	15	named	D3D8__D3D_GetAdapterIdentifier
00370666	XMEN_SERIES	15	named	DSOUND__IDirectSound_DownloadEffectsImage
003ac427	GAME_UNIQUE	15	UNNAMED	FUN_003ac427
00013240	GAME_UNIQUE	14	named	BoundingVolume_Ctor_LeafNode
00013380	GAME_UNIQUE	14	named	BoundingVolume_Ctor_LeafNodeB
00014ec0	GAME_UNIQUE	14	named	SpatialBufferManager_Reset_0934
00016110	GAME_UNIQUE	14	named	SpatialManager_InitLargePool2100_00016110
00016140	GAME_UNIQUE	14	named	SpatialManager_InitMidPool750_00016140
00027510	GAME_UNIQUE	14	named	tmpl__AV_CEventArgs_VCActionEntity_VEAct_VCEntityID_::vfunc0
000291e0	GAME_UNIQUE	14	UNNAMED	FUN_000291e0
0002ed50	GAME_UNIQUE	14	named	CActor::vfunc117
0002f560	GAME_UNIQUE	14	named	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc9
00030610	GAME_UNIQUE	14	named	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc15
00047530	GAME_UNIQUE	14	UNNAMED	FUN_00047530
0004afc0	GAME_UNIQUE	14	named	CCamera::vfunc42
0004c5d0	GAME_UNIQUE	14	named	CCamera::vfunc23
00053ed0	GAME_UNIQUE	14	named	CCamera::vfunc62
00057a20	GAME_UNIQUE	14	UNNAMED	FUN_00057a20
0005f850	GAME_UNIQUE	14	UNNAMED	FUN_0005f850
0005f8f0	GAME_UNIQUE	14	UNNAMED	FUN_0005f8f0
000666b0	GAME_PORTABLE	14	named	CEnableEntity::vfunc5
000668b0	GAME_UNIQUE	14	UNNAMED	FUN_000668b0
00069c20	GAME_PORTABLE	14	UNNAMED	FUN_00069c20
00069e30	GAME_PORTABLE	14	named	tmpl__AV_map_vs_V_handle_str_02_V1_0BJ_ratl_::vfunc11
00069e60	GAME_PORTABLE	14	named	tmpl__AV_map_vs_V_handle_str_02_V1_0BJ_ratl_::vfunc13
0006e000	GAME_UNIQUE	14	UNNAMED	FUN_0006e000
0006e040	GAME_UNIQUE	14	UNNAMED	FUN_0006e040
0006f7b0	GAME_UNIQUE	14	named	CGame::vfunc32
00075ae0	GAME_UNIQUE	14	UNNAMED	FUN_00075ae0
0007e0b0	GAME_UNIQUE	14	named	CInventorySystem::vfunc13
00085190	GAME_UNIQUE	14	UNNAMED	FUN_00085190
00086090	GAME_UNIQUE	14	named	CMissionMgr::vfunc19
00089b80	GAME_UNIQUE	14	UNNAMED	FUN_00089b80
0008a060	GAME_UNIQUE	14	named	CMultiplayer::vfunc5
0008a0c0	GAME_UNIQUE	14	named	CMultiplayer::vfunc6
0008c380	GAME_UNIQUE	14	named	COptions::vfunc10
000964a0	GAME_UNIQUE	14	UNNAMED	FUN_000964a0
000981f0	GAME_UNIQUE	14	named	CProjectileTornadoEntity::vfunc5
000a0aa0	GAME_UNIQUE	14	UNNAMED	FUN_000a0aa0
000a10a0	GAME_UNIQUE	14	UNNAMED	FUN_000a10a0
000a2330	GAME_UNIQUE	14	named	CStaticQuery::vfunc21
000ae0f0	GAME_UNIQUE	14	UNNAMED	FUN_000ae0f0
000b2fa0	GAME_UNIQUE	14	named	tmpl__AV_tree_base_U_value_semantics_node_G_0CBG_Vtree_node_ratl_storage_ratl_ratl_::vfunc15
000b5350	GAME_UNIQUE	14	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0CA_ratl_0JG_Vtree_node_2_storage_ratl_ratl_::vfunc16
000b8400	GAME_UNIQUE	14	UNNAMED	FUN_000b8400
000bd7d0	GAME_UNIQUE	14	UNNAMED	FUN_000bd7d0
000bfff0	GAME_PORTABLE	14	UNNAMED	FUN_000bfff0
000c0020	GAME_PORTABLE	14	UNNAMED	FUN_000c0020
000c0080	GAME_UNIQUE	14	UNNAMED	FUN_000c0080
000caaf0	GAME_UNIQUE	14	UNNAMED	FUN_000caaf0
000e1760	GAME_UNIQUE	14	named	CCombatNode::vfunc15
000e1790	GAME_UNIQUE	14	named	CCombatNode::vfunc16
000e20b0	GAME_PORTABLE	14	named	CCombatNode::vfunc5
000e20e0	GAME_PORTABLE	14	named	CCombatNode::vfunc4
000e5660	GAME_PORTABLE	14	UNNAMED	FUN_000e5660
000e5ba0	GAME_UNIQUE	14	UNNAMED	FUN_000e5ba0
000e5d20	XMEN_SERIES	14	UNNAMED	FUN_000e5d20
000e5f10	GAME_PORTABLE	14	UNNAMED	FUN_000e5f10
000e9fc0	GAME_UNIQUE	14	UNNAMED	FUN_000e9fc0
000f8410	GAME_UNIQUE	14	named	CAI::vfunc139
000f9a00	GAME_UNIQUE	14	UNNAMED	FUN_000f9a00
0010f870	GAME_UNIQUE	14	UNNAMED	FUN_0010f870
0010f940	GAME_UNIQUE	14	UNNAMED	FUN_0010f940
00125a40	GAME_UNIQUE	14	UNNAMED	FUN_00125a40
00125e50	GAME_UNIQUE	14	UNNAMED	FUN_00125e50
001368f0	GAME_UNIQUE	14	named	CModelIGB::vfunc85
00136cc0	GAME_UNIQUE	14	UNNAMED	FUN_00136cc0
00136d10	GAME_UNIQUE	14	named	CModelIGB::vfunc68
00136d80	GAME_UNIQUE	14	named	CModelIGB::vfunc73
00136db0	GAME_UNIQUE	14	named	CModelIGB::vfunc74
0014a450	GAME_UNIQUE	14	UNNAMED	FUN_0014a450
0014a610	GAME_UNIQUE	14	UNNAMED	FUN_0014a610
0014c8f0	GAME_PORTABLE	14	named	tmpl__AV_tree_base_U_value_semantics_node_H_03Vtree_node_ratl_storage_ratl_ratl_::vfunc4
00150c00	GAME_UNIQUE	14	UNNAMED	FUN_00150c00
00154a10	GAME_PORTABLE	14	UNNAMED	FUN_00154a10
0015a920	GAME_UNIQUE	14	UNNAMED	FUN_0015a920
0015e960	GAME_UNIQUE	14	UNNAMED	FUN_0015e960
001779a0	GAME_UNIQUE	14	named	CMenuItemListBox::vfunc90
001782c0	GAME_UNIQUE	14	UNNAMED	FUN_001782c0
00180e90	GAME_PORTABLE	14	named	CMenuMgr::vfunc62
001822a0	GAME_UNIQUE	14	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc50
00182ad0	GAME_UNIQUE	14	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc66
00182b00	GAME_UNIQUE	14	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc67
001856d0	GAME_UNIQUE	14	named	CPopupDialog::vfunc22
00186260	GAME_UNIQUE	14	named	CPopupDialog::vfunc24
00186290	GAME_UNIQUE	14	named	CPopupDialog::vfunc23
00189be0	GAME_UNIQUE	14	UNNAMED	FUN_00189be0
0018e8b0	GAME_UNIQUE	14	UNNAMED	FUN_0018e8b0
00191f20	GAME_UNIQUE	14	UNNAMED	FUN_00191f20
00199ee0	GAME_UNIQUE	14	UNNAMED	FUN_00199ee0
0021fe70	GAME_UNIQUE	14	UNNAMED	FUN_0021fe70
00221960	GAME_UNIQUE	14	UNNAMED	FUN_00221960
00230460	GAME_UNIQUE	14	UNNAMED	FUN_00230460
00247cf0	GAME_UNIQUE	14	UNNAMED	FUN_00247cf0
0025e210	GAME_UNIQUE	14	UNNAMED	FUN_0025e210
0025e240	GAME_UNIQUE	14	UNNAMED	FUN_0025e240
0025e270	GAME_UNIQUE	14	UNNAMED	FUN_0025e270
00294db0	GAME_UNIQUE	14	UNNAMED	FUN_00294db0
00294e30	GAME_UNIQUE	14	UNNAMED	FUN_00294e30
0030a610	GAME_UNIQUE	14	UNNAMED	FUN_0030a610
0031ce70	GAME_UNIQUE	14	UNNAMED	FUN_0031ce70
0031ed90	GAME_UNIQUE	14	UNNAMED	FUN_0031ed90
00013040	GAME_UNIQUE	13	named	BoundingVolume_Ctor_Query
000133f0	GAME_PORTABLE	13	named	CFxOrientedSpritePrimitive::vfunc14
000138f0	GAME_UNIQUE	13	named	BoundingVolume_Ctor_TripleBoundedLeafNode
00013b80	GAME_UNIQUE	13	named	AudioNode_Ctor_DualKinematicLeaf
00023750	GAME_UNIQUE	13	UNNAMED	FUN_00023750
000253a0	GAME_UNIQUE	13	UNNAMED	FUN_000253a0
00027350	GAME_UNIQUE	13	UNNAMED	FUN_00027350
00029a60	GAME_UNIQUE	13	named	IActivePowerupSystem::vfunc12
00029b30	GAME_UNIQUE	13	UNNAMED	FUN_00029b30
00032550	GAME_UNIQUE	13	named	CActor::vfunc111
00034ab0	GAME_UNIQUE	13	named	CActor::vfunc35
000504a0	GAME_PORTABLE	13	named	CCamera::vfunc54
0005cc60	GAME_UNIQUE	13	UNNAMED	FUN_0005cc60
00069230	GAME_PORTABLE	13	UNNAMED	FUN_00069230
0006a240	GAME_PORTABLE	13	UNNAMED	FUN_0006a240
0006c1b0	GAME_UNIQUE	13	UNNAMED	FUN_0006c1b0
0006de50	GAME_UNIQUE	13	UNNAMED	FUN_0006de50
000706c0	GAME_UNIQUE	13	named	CGame::vfunc103
00075800	GAME_UNIQUE	13	named	tmpl__AV_CEvent_VCGameEntity_VEThink_::vfunc19
00079fa0	GAME_UNIQUE	13	UNNAMED	FUN_00079fa0
00083790	GAME_UNIQUE	13	UNNAMED	FUN_00083790
000837c0	GAME_UNIQUE	13	UNNAMED	FUN_000837c0
00085200	GAME_UNIQUE	13	UNNAMED	FUN_00085200
00089fc0	GAME_UNIQUE	13	UNNAMED	FUN_00089fc0
0008f690	GAME_UNIQUE	13	UNNAMED	FUN_0008f690
0008f6c0	GAME_UNIQUE	13	UNNAMED	FUN_0008f6c0
00098db0	GAME_UNIQUE	13	UNNAMED	FUN_00098db0
000990b0	GAME_UNIQUE	13	UNNAMED	FUN_000990b0
000a18f0	GAME_UNIQUE	13	named	CStaticQuery::vfunc23
000a54b0	GAME_UNIQUE	13	UNNAMED	FUN_000a54b0
000a5d10	GAME_UNIQUE	13	named	CSaveLoad::vfunc17
000a8280	GAME_UNIQUE	13	named	CScanEntity::vfunc112
000aa4a0	GAME_UNIQUE	13	UNNAMED	FUN_000aa4a0
000b13b0	GAME_UNIQUE	13	UNNAMED	FUN_000b13b0
000b3bb0	GAME_PORTABLE	13	UNNAMED	FUN_000b3bb0
000b3cb0	GAME_PORTABLE	13	UNNAMED	FUN_000b3cb0
000bd4d0	GAME_UNIQUE	13	UNNAMED	FUN_000bd4d0
000be160	GAME_UNIQUE	13	named	IWorld::vfunc59
000d4470	GAME_UNIQUE	13	UNNAMED	FUN_000d4470
000def50	GAME_PORTABLE	13	named	CCombatNodeHandler::vfunc371
000e16e0	GAME_UNIQUE	13	named	CCombatNode::vfunc11
000e1700	GAME_UNIQUE	13	named	CCombatNode::vfunc12
000e1720	GAME_UNIQUE	13	named	CCombatNode::vfunc13
000e1740	GAME_UNIQUE	13	named	CCombatNode::vfunc14
000e17c0	GAME_UNIQUE	13	named	CCombatNode::vfunc17
000e47d0	GAME_PORTABLE	13	UNNAMED	FUN_000e47d0
000e55d0	GAME_PORTABLE	13	UNNAMED	FUN_000e55d0
000e5760	GAME_UNIQUE	13	UNNAMED	FUN_000e5760
000e5cb0	GAME_UNIQUE	13	UNNAMED	FUN_000e5cb0
000e5d90	GAME_PORTABLE	13	UNNAMED	FUN_000e5d90
000edc30	GAME_UNIQUE	13	UNNAMED	FUN_000edc30
000f9e40	GAME_PORTABLE	13	UNNAMED	FUN_000f9e40
000fda40	GAME_UNIQUE	13	UNNAMED	FUN_000fda40
00117680	GAME_PORTABLE	13	named	IInput::vfunc33
0011ee10	GAME_UNIQUE	13	named	CMemoryCardXBox::vfunc28
00120f70	GAME_UNIQUE	13	named	CAnimDBPrecacher::vfunc39
00131660	GAME_UNIQUE	13	named	GetMemoryPool
001326e0	GAME_UNIQUE	13	UNNAMED	FUN_001326e0
00135c70	GAME_PORTABLE	13	named	CModelIGB::vfunc37
00137e40	GAME_UNIQUE	13	named	CModelIGB::vfunc95
0013d320	GAME_UNIQUE	13	UNNAMED	FUN_0013d320
0013dfb0	GAME_PORTABLE	13	UNNAMED	FUN_0013dfb0
00143590	GAME_UNIQUE	13	UNNAMED	FUN_00143590
0014b8a0	GAME_PORTABLE	13	named	CZonePlayfield::vfunc8
0014b8d0	GAME_PORTABLE	13	named	CZonePlayfield::vfunc9
0014b900	GAME_PORTABLE	13	named	CZonePlayfield::vfunc11
0014b930	GAME_PORTABLE	13	named	CZonePlayfield::vfunc12
00153fb0	GAME_UNIQUE	13	named	CHud::vfunc23
0016e1d0	GAME_UNIQUE	13	named	CMenuCredits::vfunc27
00177be0	GAME_UNIQUE	13	UNNAMED	FUN_00177be0
0017b840	GAME_UNIQUE	13	UNNAMED	FUN_0017b840
00180e50	GAME_PORTABLE	13	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc58
001818b0	GAME_UNIQUE	13	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc86
00186e20	GAME_UNIQUE	13	named	CPopupDialog::vfunc14
001892e0	GAME_UNIQUE	13	UNNAMED	FUN_001892e0
0018a210	GAME_PORTABLE	13	UNNAMED	FUN_0018a210
0018cb40	GAME_UNIQUE	13	UNNAMED	FUN_0018cb40
00199dd0	GAME_UNIQUE	13	UNNAMED	FUN_00199dd0
001f8220	GAME_UNIQUE	13	UNNAMED	FUN_001f8220
001f8320	GAME_UNIQUE	13	UNNAMED	FUN_001f8320
00219be0	GAME_UNIQUE	13	UNNAMED	FUN_00219be0
0023fb20	XMEN_SERIES	13	UNNAMED	FUN_0023fb20
0024dfb0	GAME_UNIQUE	13	UNNAMED	FUN_0024dfb0
00298860	GAME_UNIQUE	13	UNNAMED	FUN_00298860
002fa148	GAME_UNIQUE	13	UNNAMED	FUN_002fa148
00307890	GAME_UNIQUE	13	UNNAMED	FUN_00307890
00308d40	GAME_UNIQUE	13	UNNAMED	FUN_00308d40
00311eb0	GAME_UNIQUE	13	UNNAMED	FUN_00311eb0
003126b0	GAME_UNIQUE	13	UNNAMED	FUN_003126b0
003153d0	XMEN_SERIES	13	UNNAMED	FUN_003153d0
00320740	GAME_UNIQUE	13	UNNAMED	FUN_00320740
00321b20	GAME_UNIQUE	13	UNNAMED	FUN_00321b20
00329df0	GAME_UNIQUE	13	UNNAMED	FUN_00329df0
00329f10	GAME_UNIQUE	13	UNNAMED	FUN_00329f10
0032c3d0	GAME_UNIQUE	13	UNNAMED	FUN_0032c3d0
0032c400	GAME_UNIQUE	13	UNNAMED	FUN_0032c400
00340d86	GAME_UNIQUE	13	named	___onexitinit
00367e30	XMEN_SERIES	13	named	D3D8__D3DDevice_Begin
00012eb0	GAME_UNIQUE	12	named	BoundingVolume_Ctor_Derived
00013090	GAME_UNIQUE	12	named	CFxDLightPrimitive::vfunc24
000131d0	GAME_UNIQUE	12	named	BoundingVolume_Ctor_ComplexNode
000132c0	GAME_UNIQUE	12	named	BoundingVolume_Ctor_ExtendedNode
000188c0	GAME_UNIQUE	12	UNNAMED	FUN_000188c0
0001cb90	GAME_PORTABLE	12	named	CFxPrimitiveBase::vfunc60
0001cc20	GAME_PORTABLE	12	named	CFxParticleCloudPrimitive::vfunc2
0001cdc0	GAME_PORTABLE	12	named	CFxPrimitiveBase::vfunc16
0001cdf0	GAME_PORTABLE	12	named	CFxPrimitiveBase::vfunc20
0001ecd0	GAME_PORTABLE	12	named	CFxDLightPrimitive::vfunc55
0002ec40	GAME_PORTABLE	12	UNNAMED	FUN_0002ec40
0002f600	GAME_UNIQUE	12	UNNAMED	FUN_0002f600
00030d90	GAME_UNIQUE	12	UNNAMED	FUN_00030d90
00030dc0	GAME_UNIQUE	12	UNNAMED	FUN_00030dc0
00034770	GAME_UNIQUE	12	UNNAMED	FUN_00034770
000360d0	GAME_UNIQUE	12	UNNAMED	FUN_000360d0
000494c0	GAME_UNIQUE	12	UNNAMED	FUN_000494c0
000579e0	GAME_UNIQUE	12	UNNAMED	FUN_000579e0
00066a90	GAME_UNIQUE	12	UNNAMED	FUN_00066a90
0006b4b0	GAME_UNIQUE	12	UNNAMED	FUN_0006b4b0
0006c4f0	GAME_UNIQUE	12	UNNAMED	FUN_0006c4f0
0006d190	GAME_UNIQUE	12	UNNAMED	FUN_0006d190
0006dfd0	GAME_UNIQUE	12	UNNAMED	FUN_0006dfd0
0006e070	GAME_UNIQUE	12	UNNAMED	FUN_0006e070
0006e9e0	GAME_PORTABLE	12	UNNAMED	FUN_0006e9e0
0006fba0	GAME_PORTABLE	12	named	CGame::vfunc51
00074b40	GAME_UNIQUE	12	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc60
00076f70	GAME_PORTABLE	12	named	tmpl__AV_COnlyOneEventArgs_VCGameEntity_VESetOwner_VCEntityID_::vfunc0
0007e4e0	GAME_UNIQUE	12	named	CInventorySystem::vfunc38
0007e510	GAME_UNIQUE	12	named	CInventorySystem::vfunc39
0007e540	GAME_UNIQUE	12	named	CInventorySystem::vfunc40
00080280	GAME_UNIQUE	12	named	IMap::vfunc46
00080c80	GAME_UNIQUE	12	UNNAMED	FUN_00080c80
00084da0	GAME_UNIQUE	12	UNNAMED	FUN_00084da0
00084df0	GAME_UNIQUE	12	UNNAMED	FUN_00084df0
000893f0	GAME_UNIQUE	12	named	CMultipart::vfunc15
0008f0e0	GAME_UNIQUE	12	named	CPathGrid::vfunc14
0008f130	GAME_UNIQUE	12	UNNAMED	FUN_0008f130
00093ba0	GAME_PORTABLE	12	UNNAMED	FUN_00093ba0
00093c50	GAME_PORTABLE	12	UNNAMED	FUN_00093c50
000a0e20	GAME_UNIQUE	12	UNNAMED	FUN_000a0e20
000a6470	GAME_UNIQUE	12	UNNAMED	FUN_000a6470
000a81f0	GAME_UNIQUE	12	named	GetParticleManager
000aa4f0	GAME_PORTABLE	12	named	CScriptTriggerEntity::vfunc59
000af860	GAME_UNIQUE	12	UNNAMED	FUN_000af860
000b4fb0	GAME_PORTABLE	12	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0CA_ratl_0JG_Vtree_node_2_storage_ratl_ratl_::vfunc3
000bd520	GAME_UNIQUE	12	UNNAMED	FUN_000bd520
000be850	GAME_UNIQUE	12	named	IWorld::vfunc56
000bf630	GAME_PORTABLE	12	UNNAMED	FUN_000bf630
000cb460	GAME_PORTABLE	12	named	CVariable::vfunc59
000de390	GAME_PORTABLE	12	named	CCombatNodeHandler::vfunc64
000e34b0	GAME_PORTABLE	12	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0CA_ratl_0JG_Vtree_node_2_storage_ratl_ratl_::vfunc2
000e4fa0	GAME_PORTABLE	12	UNNAMED	FUN_000e4fa0
000e5890	GAME_PORTABLE	12	UNNAMED	FUN_000e5890
000e5a40	GAME_UNIQUE	12	UNNAMED	FUN_000e5a40
000e5c30	GAME_UNIQUE	12	UNNAMED	FUN_000e5c30
000e9e20	GAME_UNIQUE	12	UNNAMED	FUN_000e9e20
000f7a70	XMEN_SERIES	12	UNNAMED	FUN_000f7a70
000f8610	GAME_PORTABLE	12	named	CAI::vfunc91
000f9120	GAME_UNIQUE	12	named	CAI::vfunc18
000fc490	GAME_PORTABLE	12	UNNAMED	FUN_000fc490
0010f760	GAME_UNIQUE	12	UNNAMED	FUN_0010f760
00117650	GAME_PORTABLE	12	named	IInput::vfunc31
0011bf50	GAME_UNIQUE	12	named	IClock::vfunc18
0011bfc0	GAME_UNIQUE	12	named	IClock::vfunc13
0011cd90	GAME_UNIQUE	12	named	GetConsole
00120ee0	GAME_UNIQUE	12	named	CAnimDBPrecacher::vfunc8
00120fa0	GAME_UNIQUE	12	named	CAnimDBPrecacher::vfunc24
00124520	GAME_PORTABLE	12	named	CVariable::vfunc60
00125890	GAME_UNIQUE	12	UNNAMED	FUN_00125890
00127f10	GAME_UNIQUE	12	named	TiXmlComment::vfunc4
0012dcd0	GAME_UNIQUE	12	UNNAMED	FUN_0012dcd0
00132ec0	XMEN_SERIES	12	named	CModelIGB::vfunc42
00134f00	XMEN_SERIES	12	named	IModelComponent::vfunc60
001369a0	GAME_UNIQUE	12	named	CModelIGB::vfunc55
00137e70	GAME_UNIQUE	12	UNNAMED	FUN_00137e70
001380a0	GAME_UNIQUE	12	named	GlobalEngine_GetInstance_001380a0
001483f0	GAME_PORTABLE	12	named	CUIFrame::vfunc3
0014e560	GAME_UNIQUE	12	UNNAMED	FUN_0014e560
0014efc0	GAME_PORTABLE	12	named	tmpl__AV_tree_base_U_value_semantics_node_USFxFileRecord_CFxTemplateManager_0KP_Vtree_node_ratl_stora::vfunc2
00151ef0	GAME_UNIQUE	12	named	GetFontManager
00152650	GAME_UNIQUE	12	named	GetParticleEngine
00154130	GAME_UNIQUE	12	named	CHud::vfunc21
00154160	GAME_UNIQUE	12	named	CHud::vfunc22
001542d0	GAME_UNIQUE	12	named	CHud::vfunc6
001542f0	GAME_UNIQUE	12	named	CHud::vfunc7
001611a0	GAME_UNIQUE	12	UNNAMED	FUN_001611a0
00162960	GAME_UNIQUE	12	UNNAMED	FUN_00162960
00176ef0	GAME_PORTABLE	12	UNNAMED	FUN_00176ef0
0017d590	GAME_UNIQUE	12	named	CMenuItemText::vfunc23
0017e6b0	GAME_PORTABLE	12	UNNAMED	FUN_0017e6b0
0017ee00	GAME_PORTABLE	12	named	CMenuMovie::vfunc5
00180e20	GAME_UNIQUE	12	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc55
00182b30	GAME_PORTABLE	12	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc69
001832e0	GAME_PORTABLE	12	named	tmpl__AV_tree_base_U_value_semantics_node_USFxFileRecord_CFxTemplateManager_0KP_Vtree_node_ratl_stora::vfunc3
00183900	GAME_UNIQUE	12	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc89
00187d60	GAME_PORTABLE	12	named	CHudInputMap::vfunc10
0018a270	GAME_PORTABLE	12	UNNAMED	FUN_0018a270
0018c150	GAME_UNIQUE	12	UNNAMED	FUN_0018c150
00193da0	GAME_UNIQUE	12	named	CDisplay::vfunc16
00193dc0	GAME_UNIQUE	12	named	CDisplay::vfunc17
00193de0	GAME_UNIQUE	12	named	CDisplay::vfunc18
001f81f0	GAME_UNIQUE	12	UNNAMED	FUN_001f81f0
0025c690	GAME_UNIQUE	12	UNNAMED	FUN_0025c690
00312150	GAME_UNIQUE	12	UNNAMED	FUN_00312150
0032f3a0	GAME_UNIQUE	12	UNNAMED	FUN_0032f3a0
0033a470	GAME_UNIQUE	12	UNNAMED	FUN_0033a470
0034b1a4	GAME_UNIQUE	12	UNNAMED	FUN_0034b1a4
0034d220	GAME_UNIQUE	12	UNNAMED	FUN_0034d220
0034d260	GAME_UNIQUE	12	UNNAMED	FUN_0034d260
0037272b	GAME_UNIQUE	12	named	DSOUND__CHRTFSource_SetLightHRTF5Channel
003ac304	GAME_UNIQUE	12	UNNAMED	FUN_003ac304
00012090	XMEN_SERIES	11	named	Matrix3x3_FromEulerDegrees
0001d560	GAME_UNIQUE	11	named	CFxParticleCloudPrimitive::vfunc58
0001d600	GAME_PORTABLE	11	UNNAMED	FUN_0001d600
00025370	GAME_UNIQUE	11	UNNAMED	FUN_00025370
00025bf0	GAME_PORTABLE	11	UNNAMED	FUN_00025bf0
0002e150	GAME_UNIQUE	11	named	CActor::vfunc121
0002f5d0	GAME_UNIQUE	11	UNNAMED	FUN_0002f5d0
0003a2f0	GAME_UNIQUE	11	UNNAMED	FUN_0003a2f0
0003acf0	GAME_UNIQUE	11	UNNAMED	FUN_0003acf0
00046b40	GAME_UNIQUE	11	named	CAffectableHarmEntity::vfunc52
00047380	GAME_UNIQUE	11	UNNAMED	FUN_00047380
000496b0	GAME_PORTABLE	11	UNNAMED	FUN_000496b0
00050450	GAME_PORTABLE	11	named	CCamera::vfunc13
00052a50	GAME_PORTABLE	11	UNNAMED	FUN_00052a50
000541a0	GAME_PORTABLE	11	named	tmpl__AV_map_vs_V_handle_str_0A_E_0PP_ratl_::vfunc12
00056e30	GAME_UNIQUE	11	named	tmpl__AV_map_vs_V_handle_str_0A_E_0PP_ratl_::vfunc43
00059af0	GAME_PORTABLE	11	UNNAMED	FUN_00059af0
0005cb90	GAME_UNIQUE	11	named	CCombatSystem::vfunc19
0006eec0	GAME_PORTABLE	11	named	CGame::vfunc9
0006f110	GAME_UNIQUE	11	named	CGame::vfunc17
0006fab0	GAME_PORTABLE	11	named	CGame::vfunc47
0007c400	GAME_UNIQUE	11	UNNAMED	FUN_0007c400
00084340	GAME_UNIQUE	11	named	CMissionMgr::vfunc10
00084500	GAME_UNIQUE	11	UNNAMED	FUN_00084500
00086530	GAME_UNIQUE	11	UNNAMED	FUN_00086530
00088740	GAME_PORTABLE	11	UNNAMED	FUN_00088740
00089440	GAME_UNIQUE	11	named	CMultipart::vfunc9
0008c5f0	GAME_UNIQUE	11	named	COptions::vfunc8
0008d070	GAME_UNIQUE	11	UNNAMED	FUN_0008d070
000946d0	GAME_UNIQUE	11	UNNAMED	FUN_000946d0
00094a50	GAME_UNIQUE	11	UNNAMED	FUN_00094a50
000a5280	GAME_UNIQUE	11	named	CSaveLoad::vfunc7
000b3540	GAME_PORTABLE	11	named	CTalentSystem::vfunc5
000bfa20	GAME_UNIQUE	11	UNNAMED	FUN_000bfa20
000c6cf0	GAME_UNIQUE	11	UNNAMED	FUN_000c6cf0
000c7e10	GAME_UNIQUE	11	UNNAMED	FUN_000c7e10
000c80d0	GAME_PORTABLE	11	UNNAMED	FUN_000c80d0
000c9ca0	GAME_PORTABLE	11	UNNAMED	FUN_000c9ca0
000caa30	GAME_UNIQUE	11	UNNAMED	FUN_000caa30
000daaf0	GAME_UNIQUE	11	named	CCombatNodeHandler::vfunc192
000dcf00	GAME_PORTABLE	11	named	CCombatNodeHandler::vfunc38
000e0e20	GAME_UNIQUE	11	named	CCombatNodeHandler::vfunc308
000e4300	GAME_UNIQUE	11	UNNAMED	FUN_000e4300
000e46a0	GAME_UNIQUE	11	UNNAMED	FUN_000e46a0
000e5960	GAME_UNIQUE	11	UNNAMED	FUN_000e5960
000ede60	GAME_UNIQUE	11	named	CAIRangedAttackHandler::vfunc21
00103370	GAME_PORTABLE	11	UNNAMED	FUN_00103370
0011fc00	GAME_UNIQUE	11	named	CMemoryCardXBox::vfunc15
